Date,Product_Type,Revenue,Quantity
2023-10-30,Smartwatch,8448.3,10
2023-10-31,Smartphone,207.5,10
2023-10-31,Laptop,1391.88,3
2023-10-31,Smartphone,20.75,1
2023-10-31,Smartwatch,6758.64,8
2023-10-31,Laptop,4639.6,10
2023-10-31,Tablet,741.09,3
2023-10-31,Smartwatch,5913.81,7
2023-10-31,Smartwatch,2534.49,3
2023-10-31,Laptop,1391.88,3
2023-10-31,Smartwatch,3379.32,4
2023-10-31,Laptop,463.96,1
2023-10-31,Laptop,2783.76,6
2023-10-31,Smartphone,103.75,5
2023-10-31,Tablet,2223.27,9
2023-10-31,Smartphone,3164.76,4
2023-11-01,Smartwatch,4224.15,5
2023-11-01,Smartphone,83.0,4
2023-11-01,Tablet,1729.21,7
2023-11-01,Tablet,494.06,2
2023-11-01,Tablet,1976.24,8
2023-11-01,Laptop,4175.64,9
2023-11-01,Smartwatch,1689.66,2
2023-11-01,Smartwatch,1689.66,2
2023-11-01,Tablet,1729.21,7
2023-11-01,Tablet,741.09,3
2023-11-01,Smartphone,124.5,6
2023-11-01,Laptop,4639.6,10
2023-11-01,Laptop,4175.64,9
2023-11-01,Smartphone,145.25,7
2023-11-01,Smartphone,145.25,7
2023-11-01,Tablet,2470.3,10
2023-11-01,Tablet,2470.3,10
2023-11-01,Smartphone,1582.38,2
2023-11-01,Smartwatch,7603.47,9
2023-11-01,Smartphone,20.75,1
2023-11-02,Smartphone,207.5,10
2023-11-02,Laptop,3711.68,8
2023-11-02,Smartwatch,3379.32,4
2023-11-02,Laptop,3247.72,7
2023-11-02,Laptop,3247.72,7
2023-11-02,Smartphone,2373.57,3
2023-11-02,Smartphone,124.5,6
2023-11-02,Tablet,494.06,2
2023-11-02,Smartphone,2373.57,3
2023-11-02,Smartphone,3164.76,4
2023-11-02,Tablet,494.06,2
2023-11-02,Smartphone,5538.33,7
2023-11-02,Smartwatch,5068.98,6
2023-11-02,Smartwatch,6758.64,8
2023-11-02,Smartphone,62.25,3
2023-11-02,Tablet,494.06,2
2023-11-02,Smartphone,166.0,8
2023-11-02,Smartphone,41.5,2
2023-11-02,Smartwatch,5913.81,7
2023-11-02,Smartphone,3955.95,5
2023-11-02,Laptop,4175.64,9
2023-11-02,Smartphone,20.75,1
2023-11-03,Smartphone,3955.95,5
2023-11-03,Smartphone,41.5,2
2023-11-03,Laptop,463.96,1
2023-11-03,Tablet,247.03,1
2023-11-03,Tablet,1729.21,7
2023-11-03,Smartwatch,844.83,1
2023-11-03,Laptop,927.92,2
2023-11-03,Smartwatch,2534.49,3
2023-11-03,Laptop,1855.84,4
2023-11-03,Smartwatch,6758.64,8
2023-11-03,Tablet,1235.15,5
2023-11-03,Smartphone,6329.52,8
2023-11-03,Tablet,1729.21,7
2023-11-03,Laptop,2319.8,5
2023-11-03,Smartphone,207.5,10
2023-11-03,Smartwatch,4224.15,5
2023-11-03,Laptop,2319.8,5
2023-11-03,Laptop,463.96,1
2023-11-04,Smartwatch,6758.64,8
2023-11-04,Smartphone,83.0,4
2023-11-04,Laptop,3247.72,7
2023-11-04,Tablet,1976.24,8
2023-11-04,Smartphone,186.75,9
2023-11-04,Smartphone,7911.9,10
2023-11-04,Smartphone,83.0,4
2023-11-04,Tablet,741.09,3
2023-11-04,Smartwatch,6758.64,8
2023-11-04,Laptop,2319.8,5
2023-11-04,Laptop,4639.6,10
2023-11-04,Smartphone,4747.14,6
2023-11-04,Laptop,463.96,1
2023-11-04,Smartphone,3164.76,4
2023-11-04,Laptop,927.92,2
2023-11-04,Smartwatch,2534.49,3
2023-11-04,Smartphone,6329.52,8
2023-11-04,Smartphone,41.5,2
2023-11-04,Smartphone,1582.38,2
2023-11-04,Tablet,988.12,4
2023-11-04,Smartphone,166.0,8
2023-11-04,Laptop,4639.6,10
2023-11-04,Smartphone,20.75,1
2023-11-05,Laptop,2783.76,6
2023-11-05,Smartwatch,1689.66,2
2023-11-05,Smartphone,124.5,6
2023-11-05,Smartphone,791.19,1
2023-11-05,Tablet,2470.3,10
2023-11-05,Smartphone,5538.33,7
2023-11-05,Laptop,3711.68,8
2023-11-05,Smartwatch,7603.47,9
2023-11-05,Smartphone,7120.71,9
2023-11-05,Smartphone,166.0,8
2023-11-05,Smartwatch,4224.15,5
2023-11-05,Smartphone,62.25,3
2023-11-05,Smartwatch,844.83,1
2023-11-05,Smartphone,62.25,3
2023-11-05,Tablet,1976.24,8
2023-11-05,Smartwatch,5068.98,6
2023-11-05,Tablet,494.06,2
2023-11-05,Smartwatch,7603.47,9
2023-11-05,Laptop,4175.64,9
2023-11-05,Laptop,3711.68,8
2023-11-06,Tablet,1482.18,6
2023-11-06,Smartwatch,4224.15,5
2023-11-06,Smartphone,124.5,6
2023-11-06,Smartwatch,3379.32,4
2023-11-06,Smartphone,103.75,5
2023-11-06,Smartwatch,6758.64,8
2023-11-06,Smartphone,207.5,10
2023-11-06,Smartwatch,7603.47,9
2023-11-06,Laptop,927.92,2
2023-11-06,Smartphone,186.75,9
2023-11-06,Smartphone,145.25,7
2023-11-06,Smartphone,124.5,6
2023-11-06,Laptop,463.96,1
2023-11-06,Smartwatch,2534.49,3
2023-11-06,Laptop,1391.88,3
2023-11-06,Smartphone,5538.33,7
2023-11-06,Smartphone,20.75,1
2023-11-06,Smartphone,207.5,10
2023-11-07,Smartphone,6329.52,8
2023-11-07,Smartphone,83.0,4
2023-11-07,Laptop,927.92,2
2023-11-07,Laptop,463.96,1
2023-11-07,Smartphone,186.75,9
2023-11-07,Smartwatch,7603.47,9
2023-11-07,Tablet,1482.18,6
2023-11-07,Smartwatch,3379.32,4
2023-11-07,Tablet,1235.15,5
2023-11-07,Smartphone,1582.38,2
2023-11-07,Laptop,1391.88,3
2023-11-07,Smartwatch,844.83,1
2023-11-07,Smartphone,1582.38,2
2023-11-07,Smartwatch,4224.15,5
2023-11-07,Laptop,2783.76,6
2023-11-07,Smartwatch,7603.47,9
2023-11-08,Laptop,927.92,2
2023-11-08,Smartphone,3164.76,4
2023-11-08,Laptop,1855.84,4
2023-11-08,Laptop,1391.88,3
2023-11-08,Smartphone,83.0,4
2023-11-08,Tablet,494.06,2
2023-11-08,Smartwatch,5068.98,6
2023-11-08,Laptop,927.92,2
2023-11-08,Tablet,247.03,1
2023-11-08,Laptop,2319.8,5
2023-11-08,Smartwatch,4224.15,5
2023-11-08,Smartphone,2373.57,3
2023-11-08,Smartwatch,844.83,1
2023-11-08,Laptop,1855.84,4
2023-11-09,Smartphone,83.0,4
2023-11-09,Laptop,3247.72,7
2023-11-09,Tablet,1729.21,7
2023-11-09,Tablet,741.09,3
2023-11-09,Smartphone,7911.9,10
2023-11-09,Smartphone,186.75,9
2023-11-09,Smartphone,186.75,9
2023-11-09,Smartwatch,4224.15,5
2023-11-09,Laptop,4175.64,9
2023-11-09,Laptop,463.96,1
2023-11-09,Smartphone,2373.57,3
2023-11-09,Smartphone,4747.14,6
2023-11-09,Smartphone,166.0,8
2023-11-09,Tablet,2223.27,9
2023-11-09,Tablet,741.09,3
2023-11-09,Laptop,4175.64,9
2023-11-09,Smartphone,7911.9,10
2023-11-10,Tablet,1235.15,5
2023-11-10,Smartwatch,1689.66,2
2023-11-10,Smartphone,5538.33,7
2023-11-10,Laptop,1855.84,4
2023-11-10,Tablet,741.09,3
2023-11-10,Smartphone,124.5,6
2023-11-10,Smartphone,41.5,2
2023-11-10,Smartphone,103.75,5
2023-11-10,Laptop,4175.64,9
2023-11-10,Tablet,494.06,2
2023-11-10,Smartphone,1582.38,2
2023-11-10,Smartphone,207.5,10
2023-11-10,Smartwatch,3379.32,4
2023-11-10,Smartphone,2373.57,3
2023-11-10,Smartphone,6329.52,8
2023-11-10,Laptop,463.96,1
2023-11-10,Laptop,3247.72,7
2023-11-10,Smartphone,20.75,1
2023-11-10,Smartphone,186.75,9
2023-11-10,Laptop,4175.64,9
2023-11-10,Tablet,741.09,3
2023-11-10,Tablet,988.12,4
2023-11-10,Tablet,1976.24,8
2023-11-10,Tablet,1482.18,6
2023-11-11,Smartphone,186.75,9
2023-11-11,Smartphone,186.75,9
2023-11-11,Laptop,1855.84,4
2023-11-11,Laptop,927.92,2
2023-11-11,Smartwatch,5913.81,7
2023-11-11,Smartphone,20.75,1
2023-11-11,Smartwatch,2534.49,3
2023-11-11,Tablet,1235.15,5
2023-11-11,Laptop,1855.84,4
2023-11-11,Laptop,1855.84,4
2023-11-12,Smartphone,41.5,2
2023-11-12,Smartwatch,2534.49,3
2023-11-12,Smartphone,166.0,8
2023-11-12,Smartphone,2373.57,3
2023-11-12,Smartphone,6329.52,8
2023-11-12,Smartwatch,7603.47,9
2023-11-12,Smartwatch,5913.81,7
2023-11-12,Smartwatch,8448.3,10
2023-11-12,Smartwatch,844.83,1
2023-11-12,Tablet,1235.15,5
2023-11-12,Tablet,494.06,2
2023-11-12,Smartwatch,5068.98,6
2023-11-12,Smartphone,3164.76,4
2023-11-12,Smartphone,83.0,4
2023-11-12,Smartphone,166.0,8
2023-11-12,Smartphone,166.0,8
2023-11-12,Tablet,1482.18,6
2023-11-12,Laptop,2783.76,6
2023-11-13,Tablet,988.12,4
2023-11-13,Smartphone,186.75,9
2023-11-13,Smartwatch,2534.49,3
2023-11-13,Tablet,988.12,4
2023-11-13,Laptop,3711.68,8
2023-11-13,Smartphone,145.25,7
2023-11-13,Laptop,463.96,1
2023-11-13,Smartphone,5538.33,7
2023-11-13,Smartphone,6329.52,8
2023-11-13,Smartphone,20.75,1
2023-11-13,Smartwatch,1689.66,2
2023-11-13,Tablet,988.12,4
2023-11-13,Smartphone,6329.52,8
2023-11-13,Smartwatch,8448.3,10
2023-11-13,Smartphone,186.75,9
2023-11-13,Tablet,2223.27,9
2023-11-13,Smartphone,124.5,6
2023-11-13,Smartphone,7911.9,10
2023-11-13,Smartphone,3164.76,4
2023-11-13,Laptop,1391.88,3
2023-11-13,Smartphone,7911.9,10
2023-11-13,Laptop,1391.88,3
2023-11-13,Smartphone,3164.76,4
2023-11-14,Smartphone,83.0,4
2023-11-14,Smartwatch,6758.64,8
2023-11-14,Laptop,463.96,1
2023-11-14,Smartphone,3164.76,4
2023-11-14,Smartphone,3164.76,4
2023-11-14,Smartphone,124.5,6
2023-11-14,Smartwatch,3379.32,4
2023-11-14,Smartwatch,1689.66,2
2023-11-14,Tablet,2470.3,10
2023-11-14,Smartphone,166.0,8
2023-11-14,Smartphone,2373.57,3
2023-11-14,Laptop,4639.6,10
2023-11-14,Smartphone,3955.95,5
2023-11-14,Smartwatch,1689.66,2
2023-11-14,Smartphone,41.5,2
2023-11-14,Tablet,988.12,4
2023-11-14,Laptop,3247.72,7
2023-11-15,Smartwatch,4224.15,5
2023-11-15,Smartphone,7120.71,9
2023-11-15,Smartphone,20.75,1
2023-11-15,Smartphone,41.5,2
2023-11-15,Laptop,2319.8,5
2023-11-15,Smartphone,124.5,6
2023-11-15,Smartphone,2373.57,3
2023-11-15,Smartphone,3955.95,5
2023-11-15,Smartphone,3164.76,4
2023-11-15,Smartwatch,2534.49,3
2023-11-15,Laptop,463.96,1
2023-11-15,Smartphone,7911.9,10
2023-11-15,Smartwatch,2534.49,3
2023-11-15,Smartwatch,3379.32,4
2023-11-16,Laptop,4639.6,10
2023-11-16,Smartphone,791.19,1
2023-11-16,Smartphone,791.19,1
2023-11-16,Laptop,4175.64,9
2023-11-16,Tablet,1235.15,5
2023-11-16,Laptop,927.92,2
2023-11-16,Smartwatch,844.83,1
2023-11-16,Smartphone,145.25,7
2023-11-16,Smartphone,62.25,3
2023-11-16,Laptop,463.96,1
2023-11-16,Smartwatch,6758.64,8
2023-11-16,Smartphone,62.25,3
2023-11-16,Laptop,927.92,2
2023-11-16,Tablet,1235.15,5
2023-11-17,Laptop,1855.84,4
2023-11-17,Tablet,741.09,3
2023-11-17,Smartphone,7911.9,10
2023-11-17,Tablet,1482.18,6
2023-11-17,Smartphone,207.5,10
2023-11-17,Smartwatch,4224.15,5
2023-11-17,Laptop,2783.76,6
2023-11-17,Smartwatch,4224.15,5
2023-11-17,Smartphone,103.75,5
2023-11-17,Laptop,463.96,1
2023-11-17,Tablet,494.06,2
2023-11-17,Smartphone,7120.71,9
2023-11-17,Tablet,494.06,2
2023-11-17,Smartphone,3955.95,5
2023-11-17,Tablet,1976.24,8
2023-11-17,Smartphone,2373.57,3
2023-11-17,Smartphone,83.0,4
2023-11-18,Laptop,4639.6,10
2023-11-18,Smartphone,2373.57,3
2023-11-18,Tablet,988.12,4
2023-11-18,Tablet,741.09,3
2023-11-18,Laptop,463.96,1
2023-11-18,Smartphone,6329.52,8
2023-11-18,Tablet,2470.3,10
2023-11-18,Laptop,4639.6,10
2023-11-18,Smartphone,20.75,1
2023-11-18,Smartphone,5538.33,7
2023-11-18,Tablet,2223.27,9
2023-11-18,Smartphone,4747.14,6
2023-11-18,Tablet,2223.27,9
2023-11-18,Smartphone,103.75,5
2023-11-18,Smartphone,4747.14,6
2023-11-18,Smartphone,7120.71,9
2023-11-18,Smartphone,7911.9,10
2023-11-18,Tablet,2223.27,9
2023-11-18,Smartwatch,5068.98,6
2023-11-18,Smartphone,3955.95,5
2023-11-19,Tablet,2470.3,10
2023-11-19,Smartwatch,2534.49,3
2023-11-19,Tablet,494.06,2
2023-11-19,Smartphone,5538.33,7
2023-11-19,Smartphone,3955.95,5
2023-11-19,Tablet,988.12,4
2023-11-19,Smartwatch,5068.98,6
2023-11-19,Smartphone,7120.71,9
2023-11-19,Smartphone,7120.71,9
2023-11-19,Laptop,1855.84,4
2023-11-19,Smartphone,103.75,5
2023-11-19,Smartwatch,1689.66,2
2023-11-19,Smartphone,7911.9,10
2023-11-19,Tablet,247.03,1
2023-11-19,Smartphone,62.25,3
2023-11-19,Smartphone,83.0,4
2023-11-19,Laptop,1391.88,3
2023-11-19,Tablet,2470.3,10
2023-11-19,Smartphone,145.25,7
2023-11-19,Laptop,2319.8,5
2023-11-19,Smartwatch,1689.66,2
2023-11-19,Tablet,247.03,1
2023-11-19,Smartphone,20.75,1
2023-11-19,Laptop,3247.72,7
2023-11-19,Smartphone,7120.71,9
2023-11-19,Tablet,741.09,3
2023-11-20,Smartphone,7911.9,10
2023-11-20,Laptop,2319.8,5
2023-11-20,Smartphone,20.75,1
2023-11-20,Smartphone,791.19,1
2023-11-20,Smartwatch,4224.15,5
2023-11-20,Laptop,1855.84,4
2023-11-20,Tablet,494.06,2
2023-11-20,Tablet,1976.24,8
2023-11-20,Tablet,1729.21,7
2023-11-20,Tablet,247.03,1
2023-11-20,Smartphone,2373.57,3
2023-11-20,Tablet,988.12,4
2023-11-20,Smartwatch,1689.66,2
2023-11-20,Tablet,1729.21,7
2023-11-20,Laptop,3711.68,8
2023-11-21,Smartphone,7120.71,9
2023-11-21,Smartphone,103.75,5
2023-11-21,Smartwatch,5913.81,7
2023-11-21,Laptop,1855.84,4
2023-11-21,Smartwatch,6758.64,8
2023-11-21,Smartphone,791.19,1
2023-11-21,Laptop,463.96,1
2023-11-21,Laptop,2783.76,6
2023-11-21,Laptop,2319.8,5
2023-11-21,Tablet,741.09,3
2023-11-21,Tablet,1729.21,7
2023-11-21,Tablet,1976.24,8
2023-11-21,Smartwatch,8448.3,10
2023-11-21,Smartwatch,8448.3,10
2023-11-21,Smartphone,6329.52,8
2023-11-22,Smartwatch,3379.32,4
2023-11-22,Smartwatch,5068.98,6
2023-11-22,Laptop,463.96,1
2023-11-22,Smartwatch,5068.98,6
2023-11-22,Tablet,1482.18,6
2023-11-22,Smartphone,3164.76,4
2023-11-22,Tablet,1729.21,7
2023-11-22,Laptop,4639.6,10
2023-11-22,Laptop,927.92,2
2023-11-22,Laptop,1855.84,4
2023-11-22,Laptop,4175.64,9
2023-11-22,Laptop,927.92,2
2023-11-22,Tablet,2223.27,9
2023-11-22,Smartphone,2373.57,3
2023-11-22,Laptop,2783.76,6
2023-11-23,Tablet,1482.18,6
2023-11-23,Laptop,2796.09,3
2023-11-23,Laptop,2319.8,5
2023-11-23,Smartphone,207.5,10
2023-11-23,Smartphone,791.19,1
2023-11-23,Tablet,741.09,3
2023-11-23,Smartwatch,8448.3,10
2023-11-23,Smartwatch,5913.81,7
2023-11-23,Smartphone,166.0,8
2023-11-23,Smartphone,207.5,10
2023-11-24,Smartphone,791.19,1
2023-11-24,Smartphone,145.25,7
2023-11-24,Smartphone,83.0,4
2023-11-24,Smartphone,20.75,1
2023-11-24,Smartwatch,2534.49,3
2023-11-24,Smartphone,3955.95,5
2023-11-24,Laptop,4175.64,9
2023-11-24,Smartphone,3164.76,4
2023-11-24,Smartphone,207.5,10
2023-11-24,Smartphone,6329.52,8
2023-11-24,Laptop,463.96,1
2023-11-24,Smartphone,6329.52,8
2023-11-24,Laptop,463.96,1
2023-11-24,Smartphone,41.5,2
2023-11-24,Laptop,3247.72,7
2023-11-24,Smartphone,6329.52,8
2023-11-24,Smartphone,3164.76,4
2023-11-24,Smartwatch,4224.15,5
2023-11-24,Smartphone,1582.38,2
2023-11-25,Smartphone,4747.14,6
2023-11-25,Tablet,1976.24,8
2023-11-25,Smartphone,7120.71,9
2023-11-25,Smartphone,6329.52,8
2023-11-25,Laptop,1391.88,3
2023-11-25,Laptop,3711.68,8
2023-11-25,Smartphone,166.0,8
2023-11-25,Smartwatch,7603.47,9
2023-11-25,Smartphone,41.5,2
2023-11-25,Smartphone,7911.9,10
2023-11-26,Smartphone,2373.57,3
2023-11-26,Smartphone,124.5,6
2023-11-26,Laptop,3711.68,8
2023-11-26,Smartphone,5538.33,7
2023-11-26,Smartphone,4747.14,6
2023-11-26,Smartphone,7120.71,9
2023-11-26,Smartwatch,6758.64,8
2023-11-26,Tablet,1729.21,7
2023-11-26,Laptop,3247.72,7
2023-11-26,Tablet,1729.21,7
2023-11-26,Laptop,2319.8,5
2023-11-26,Laptop,4175.64,9
2023-11-26,Smartwatch,8448.3,10
2023-11-26,Laptop,3247.72,7
2023-11-26,Smartphone,145.25,7
2023-11-26,Laptop,3247.72,7
2023-11-27,Smartwatch,844.83,1
2023-11-27,Smartphone,207.5,10
2023-11-27,Smartphone,83.0,4
2023-11-27,Laptop,1391.88,3
2023-11-27,Smartwatch,5068.98,6
2023-11-27,Tablet,247.03,1
2023-11-27,Smartphone,791.19,1
2023-11-27,Smartphone,7911.9,10
2023-11-27,Smartphone,41.5,2
2023-11-27,Laptop,4175.64,9
2023-11-27,Smartphone,186.75,9
2023-11-27,Smartphone,62.25,3
2023-11-27,Tablet,2470.3,10
2023-11-27,Smartphone,7120.71,9
2023-11-27,Smartphone,3164.76,4
2023-11-27,Tablet,247.03,1
2023-11-27,Smartphone,1582.38,2
2023-11-27,Laptop,1391.88,3
2023-11-27,Tablet,2223.27,9
2023-11-27,Laptop,2319.8,5
2023-11-27,Smartwatch,3379.32,4
2023-11-27,Smartphone,166.0,8
2023-11-27,Tablet,2223.27,9
2023-11-27,Smartphone,3955.95,5
2023-11-27,Smartphone,6329.52,8
2023-11-28,Smartphone,7911.9,10
2023-11-28,Smartwatch,5068.98,6
2023-11-28,Smartphone,62.25,3
2023-11-28,Smartphone,166.0,8
2023-11-28,Smartphone,207.5,10
2023-11-28,Smartwatch,4224.15,5
2023-11-28,Smartphone,6329.52,8
2023-11-28,Smartphone,186.75,9
2023-11-28,Laptop,3711.68,8
2023-11-28,Smartphone,4747.14,6
2023-11-28,Smartphone,3955.95,5
2023-11-28,Smartwatch,2534.49,3
2023-11-28,Laptop,1855.84,4
2023-11-28,Smartphone,7120.71,9
2023-11-28,Smartphone,1582.38,2
2023-11-28,Smartphone,41.5,2
2023-11-28,Smartphone,7120.71,9
2023-11-28,Smartphone,6329.52,8
2023-11-28,Smartphone,124.5,6
2023-11-28,Tablet,247.03,1
2023-11-29,Smartwatch,5913.81,7
2023-11-29,Tablet,988.12,4
2023-11-29,Smartwatch,6758.64,8
2023-11-29,Smartwatch,6758.64,8
2023-11-29,Laptop,463.96,1
2023-11-29,Smartwatch,7603.47,9
2023-11-29,Smartphone,20.75,1
2023-11-29,Smartphone,3164.76,4
2023-11-29,Laptop,1855.84,4
2023-11-29,Smartwatch,5913.81,7
2023-11-29,Smartphone,83.0,4
2023-11-29,Smartphone,1582.38,2
2023-11-29,Smartwatch,3379.32,4
2023-11-29,Laptop,2783.76,6
2023-11-29,Laptop,4175.64,9
2023-11-29,Smartphone,3164.76,4
2023-11-29,Smartphone,166.0,8
2023-11-29,Laptop,4175.64,9
2023-11-29,Smartwatch,6758.64,8
2023-11-29,Smartphone,103.75,5
2023-11-29,Smartphone,62.25,3
2023-11-30,Laptop,3247.72,7
2023-11-30,Tablet,494.06,2
2023-11-30,Smartphone,3955.95,5
2023-11-30,Smartwatch,844.83,1
2023-11-30,Smartphone,186.75,9
2023-11-30,Tablet,1235.15,5
2023-11-30,Smartphone,62.25,3
2023-11-30,Tablet,988.12,4
2023-11-30,Smartwatch,8448.3,10
2023-11-30,Smartwatch,8448.3,10
2023-11-30,Tablet,2223.27,9
2023-11-30,Laptop,2783.76,6
2023-11-30,Laptop,1391.88,3
2023-11-30,Smartphone,186.75,9
2023-11-30,Smartwatch,6758.64,8
2023-11-30,Smartwatch,6758.64,8
2023-11-30,Tablet,988.12,4
2023-11-30,Tablet,247.03,1
2023-11-30,Smartphone,145.25,7
2023-11-30,Smartphone,20.75,1
2023-12-01,Smartwatch,844.83,1
2023-12-01,Laptop,463.96,1
2023-12-01,Smartphone,62.25,3
2023-12-01,Smartphone,6329.52,8
2023-12-01,Smartphone,7911.9,10
2023-12-01,Laptop,4639.6,10
2023-12-01,Tablet,741.09,3
2023-12-01,Smartwatch,7603.47,9
2023-12-01,Smartphone,62.25,3
2023-12-01,Smartphone,20.75,1
2023-12-01,Tablet,247.03,1
2023-12-01,Tablet,1976.24,8
2023-12-01,Tablet,1976.24,8
2023-12-01,Smartwatch,3379.32,4
2023-12-01,Smartphone,7120.71,9
2023-12-01,Tablet,1729.21,7
2023-12-01,Tablet,2470.3,10
2023-12-01,Smartwatch,8448.3,10
2023-12-01,Tablet,741.09,3
2023-12-01,Smartwatch,4224.15,5
2023-12-01,Smartphone,103.75,5
2023-12-01,Smartphone,124.5,6
2023-12-01,Laptop,2319.8,5
2023-12-01,Laptop,4175.64,9
2023-12-02,Tablet,494.06,2
2023-12-02,Smartphone,5538.33,7
2023-12-02,Smartwatch,1689.66,2
2023-12-02,Smartphone,20.75,1
2023-12-02,Laptop,927.92,2
2023-12-02,Tablet,1729.21,7
2023-12-02,Smartwatch,844.83,1
2023-12-02,Smartphone,186.75,9
2023-12-02,Tablet,1235.15,5
2023-12-02,Laptop,463.96,1
2023-12-02,Smartwatch,5913.81,7
2023-12-02,Smartphone,6329.52,8
2023-12-02,Smartphone,4747.14,6
2023-12-02,Smartwatch,3379.32,4
2023-12-02,Smartphone,166.0,8
2023-12-02,Tablet,247.03,1
2023-12-02,Smartphone,7120.71,9
2023-12-02,Smartwatch,5913.81,7
2023-12-02,Smartphone,145.25,7
2023-12-02,Laptop,927.92,2
2023-12-03,Tablet,988.12,4
2023-12-03,Laptop,1855.84,4
2023-12-03,Smartphone,20.75,1
2023-12-03,Tablet,1729.21,7
2023-12-03,Smartwatch,2534.49,3
2023-12-03,Tablet,1729.21,7
2023-12-03,Smartphone,791.19,1
2023-12-03,Smartphone,83.0,4
2023-12-03,Smartphone,7911.9,10
2023-12-03,Smartwatch,7603.47,9
2023-12-03,Smartphone,41.5,2
2023-12-03,Smartwatch,1689.66,2
2023-12-04,Smartphone,207.5,10
2023-12-04,Smartphone,124.5,6
2023-12-04,Smartwatch,1689.66,2
2023-12-04,Smartwatch,3379.32,4
2023-12-04,Tablet,247.03,1
2023-12-04,Smartphone,62.25,3
2023-12-04,Smartphone,145.25,7
2023-12-04,Smartphone,791.19,1
2023-12-04,Laptop,3711.68,8
2023-12-04,Smartwatch,1689.66,2
2023-12-04,Smartwatch,5068.98,6
2023-12-04,Smartwatch,1689.66,2
2023-12-04,Smartphone,7911.9,10
2023-12-04,Smartphone,62.25,3
2023-12-04,Laptop,927.92,2
2023-12-04,Smartwatch,3379.32,4
2023-12-05,Tablet,1482.18,6
2023-12-05,Laptop,463.96,1
2023-12-05,Smartwatch,3379.32,4
2023-12-05,Smartphone,103.75,5
2023-12-05,Smartphone,124.5,6
2023-12-05,Smartwatch,4224.15,5
2023-12-05,Smartphone,186.75,9
2023-12-05,Laptop,927.92,2
2023-12-05,Smartwatch,5913.81,7
2023-12-05,Laptop,927.92,2
2023-12-05,Smartwatch,7603.47,9
2023-12-05,Tablet,988.12,4
2023-12-05,Tablet,2223.27,9
2023-12-05,Smartphone,791.19,1
2023-12-05,Smartphone,4747.14,6
2023-12-05,Tablet,2223.27,9
2023-12-05,Smartwatch,8448.3,10
2023-12-06,Laptop,3247.72,7
2023-12-06,Smartphone,166.0,8
2023-12-06,Smartwatch,6758.64,8
2023-12-06,Laptop,927.92,2
2023-12-06,Smartwatch,7603.47,9
2023-12-06,Smartphone,186.75,9
2023-12-06,Smartwatch,3379.32,4
2023-12-06,Tablet,988.12,4
2023-12-06,Smartphone,166.0,8
2023-12-06,Smartphone,62.25,3
2023-12-06,Laptop,1391.88,3
2023-12-06,Smartwatch,6758.64,8
2023-12-06,Tablet,1235.15,5
2023-12-06,Laptop,3711.68,8
2023-12-06,Smartphone,20.75,1
2023-12-06,Smartphone,207.5,10
2023-12-06,Smartphone,7911.9,10
2023-12-06,Smartwatch,4224.15,5
2023-12-06,Smartphone,7120.71,9
2023-12-06,Smartwatch,5068.98,6
2023-12-06,Smartwatch,3379.32,4
2023-12-06,Smartphone,41.5,2
2023-12-07,Smartwatch,2534.49,3
2023-12-07,Tablet,1482.18,6
2023-12-07,Tablet,1482.18,6
2023-12-07,Smartwatch,3379.32,4
2023-12-07,Tablet,1235.15,5
2023-12-07,Smartphone,186.75,9
2023-12-07,Smartwatch,844.83,1
2023-12-07,Smartphone,62.25,3
2023-12-07,Tablet,1976.24,8
2023-12-07,Smartwatch,5068.98,6
2023-12-07,Smartphone,62.25,3
2023-12-07,Smartphone,124.5,6
2023-12-07,Laptop,4175.64,9
2023-12-07,Laptop,4175.64,9
2023-12-07,Smartwatch,4224.15,5
2023-12-07,Laptop,4639.6,10
2023-12-07,Smartphone,20.75,1
2023-12-08,Smartphone,20.75,1
2023-12-08,Smartphone,4747.14,6
2023-12-08,Laptop,4175.64,9
2023-12-08,Smartphone,145.25,7
2023-12-08,Laptop,2319.8,5
2023-12-08,Laptop,2319.8,5
2023-12-08,Smartphone,5538.33,7
2023-12-08,Smartwatch,4224.15,5
2023-12-08,Laptop,2783.76,6
2023-12-08,Smartphone,145.25,7
2023-12-08,Tablet,988.12,4
2023-12-08,Tablet,988.12,4
2023-12-08,Tablet,2223.27,9
2023-12-08,Laptop,2319.8,5
2023-12-08,Tablet,741.09,3
2023-12-08,Smartwatch,4224.15,5
2023-12-08,Tablet,1235.15,5
2023-12-08,Smartphone,166.0,8
2023-12-09,Laptop,1855.84,4
2023-12-09,Laptop,2783.76,6
2023-12-09,Smartphone,3446.8,4
2023-12-09,Smartphone,791.19,1
2023-12-09,Smartphone,2373.57,3
2023-12-09,Smartphone,186.75,9
2023-12-09,Smartphone,5538.33,7
2023-12-09,Smartphone,4747.14,6
2023-12-09,Smartphone,1582.38,2
2023-12-09,Laptop,463.96,1
2023-12-09,Smartphone,124.5,6
2023-12-09,Smartphone,3164.76,4
2023-12-09,Tablet,1976.24,8
2023-12-09,Smartwatch,844.83,1
2023-12-09,Smartwatch,5068.98,6
2023-12-09,Smartphone,7120.71,9
2023-12-09,Smartphone,6329.52,8
2023-12-09,Laptop,1855.84,4
2023-12-09,Smartwatch,6758.64,8
2023-12-09,Tablet,247.03,1
